activity_ts,organization_id,user_id_to,distribution_id,vendor_id,activity_type_id,activity_sub_type_id,activity_status_id,amount,total_amount,shipping,fees,tax,discount,vendor_cogs_discount,original_amount,Outcome Amount,Income Amount,Order Count
2025-04-01 00:39:53,466,94,16931,94,1,1,7,548.59,5485.91,27.43,54.86,54.86,54.86,54.86,548.59,548.59,548.59,2
2025-04-19 07:23:02,234,94,13528,94,2,2,2,633.64,6336.38,31.68,63.37,63.37,63.37,63.37,633.64,633.64,633.64,3
2025-06-28 03:08:24,188,94,349,94,2,26,3,362.47,3624.73,18.13,36.24,36.24,36.24,36.24,362.47,362.47,362.47,1
2025-09-23 06:19:46,107,94,12092,94,1,3,7,384.45,3844.51,19.22,38.44,38.44,38.44,38.44,384.45,384.45,384.45,2
2025-05-30 05:59:09,170,94,9025,94,2,15,4,310.69,3106.97,15.54,31.07,31.07,31.07,31.07,310.69,310.69,310.69,1
2025-10-25 20:54:11,291,94,17173,94,2,2,10,532.92,5329.15,26.65,53.29,53.29,53.29,53.29,532.92,532.92,532.92,2
2025-09-02 18:39:05,75,94,17660,94,3,18,4,358.21,3582.15,17.91,35.82,35.82,35.82,35.82,358.21,358.21,358.21,1
2025-06-07 14:40:01,164,94,4209,94,1,10,12,361.26,3612.67,18.07,36.12,36.12,36.12,36.12,361.26,361.26,361.26,1
2025-08-27 00:52:43,24,94,18778,94,3,11,8,157.74,1577.47,7.89,15.77,15.77,15.77,15.77,157.74,157.74,157.74,1
2025-05-10 03:14:32,94,94,4571,94,2,4,8,663.81,6638.03,33.19,66.38,66.38,66.38,66.38,663.81,663.81,663.81,3
2025-06-10 16:37:20,122,94,8704,94,3,14,2,382.42,3824.22,19.12,38.24,38.24,38.24,38.24,382.42,382.42,382.42,2
2025-09-10 11:08:58,256,94,19803,94,3,17,5,110.23,1102.38,5.52,11.02,11.02,11.02,11.02,110.23,110.23,110.23,0
2024-11-14 05:59:44,266,94,7079,94,1,11,11,362.93,3629.36,18.15,36.29,36.29,36.29,36.29,362.93,362.93,362.93,1
2025-05-22 15:32:22,55,94,9061,94,3,9,5,539.01,5390.08,26.95,53.90,53.90,53.90,53.90,539.01,539.01,539.01,2
2025-07-23 11:53:40,435,94,7807,94,2,23,1,218.91,2189.14,10.95,21.89,21.89,21.89,21.89,218.91,218.91,218.91,1
2024-12-17 09:23:20,342,94,14274,94,3,24,1,459.13,4591.28,22.96,45.91,45.91,45.91,45.91,459.13,459.13,459.13,2
2025-04-07 03:34:37,90,94,10548,94,2,1,7,357.42,3574.21,17.87,35.74,35.74,35.74,35.74,357.42,357.42,357.42,1
2024-12-01 05:51:49,332,94,6211,94,3,7,4,556.38,5563.82,27.82,55.64,55.64,55.64,55.64,556.38,556.38,556.38,2
2024-12-15 09:10:32,308,94,3786,94,1,19,6,496.39,4963.88,24.82,49.64,49.64,49.64,49.64,496.39,496.39,496.39,2
2025-03-27 12:20:54,45,94,4334,94,2,14,6,296.35,2963.53,14.82,29.63,29.63,29.63,29.63,296.35,296.35,296.35,1
2024-12-30 08:09:31,174,94,19409,94,2,23,12,845.85,8458.43,42.29,84.59,84.59,84.59,84.59,845.85,845.85,845.85,3
2025-10-09 12:21:16,384,94,1400,94,3,10,4,396.64,3966.42,19.83,39.66,39.66,39.66,39.66,396.64,396.64,396.64,2
2025-01-11 14:56:57,359,94,16379,94,1,28,5,506.36,5063.62,25.32,50.64,50.64,50.64,50.64,506.36,506.36,506.36,2
2024-12-10 22:13:15,319,94,9884,94,3,9,8,571.99,5719.92,28.60,57.20,57.20,57.20,57.20,571.99,571.99,571.99,2
2024-11-17 21:57:13,445,94,12358,94,2,25,6,481.78,4817.83,24.09,48.18,48.18,48.18,48.18,481.78,481.78,481.78,2
2025-04-27 08:39:10,250,94,3450,94,2,21,12,480.19,4801.92,24.01,48.02,48.02,48.02,48.02,480.19,480.19,480.19,2
2025-10-18 04:06:21,182,94,18804,94,3,3,1,236.11,2361.17,11.81,23.61,23.61,23.61,23.61,236.11,236.11,236.11,1
2025-03-21 23:40:58,49,94,12367,94,3,18,11,533.93,5339.27,26.70,53.39,53.39,53.39,53.39,533.93,533.93,533.93,2
2025-02-25 22:37:48,371,94,10066,94,1,1,5,586.67,5866.71,29.33,58.67,58.67,58.67,58.67,586.67,586.67,586.67,2
2025-04-27 14:20:57,416,94,9877,94,1,22,1,403.52,4035.23,20.18,40.35,40.35,40.35,40.35,403.52,403.52,403.52,2
2025-03-09 14:14:50,153,94,915,94,3,17,1,658.37,6583.67,32.92,65.84,65.84,65.84,65.84,658.37,658.37,658.37,3
2025-02-01 07:45:27,430,94,1662,94,3,10,11,620.15,6201.43,31.00,62.02,62.02,62.02,62.02,620.15,620.15,620.15,2
2025-09-21 00:24:19,260,94,12874,94,2,3,12,767.16,7671.54,38.35,76.72,76.72,76.72,76.72,767.16,767.16,767.16,3
2025-05-15 07:10:58,352,94,17484,94,3,20,4,762.34,7623.38,38.11,76.24,76.24,76.24,76.24,762.34,762.34,762.34,3
2025-04-15 21:04:08,295,94,19990,94,2,3,9,465.17,4651.71,23.26,46.52,46.52,46.52,46.52,465.17,465.17,465.17,2
2025-02-20 01:08:57,213,94,10613,94,2,22,10,463.59,4635.95,23.18,46.36,46.36,46.36,46.36,463.59,463.59,463.59,2
2025-07-28 16:44:41,428,94,3441,94,1,16,6,209.19,2091.94,10.47,20.91,20.91,20.91,20.91,209.19,209.19,209.19,1
2025-02-22 16:19:37,420,94,17192,94,2,4,6,314.44,3144.48,15.73,31.44,31.44,31.44,31.44,314.44,314.44,314.44,1
2025-04-06 23:53:06,19,94,16565,94,3,3,5,616.83,6168.27,30.84,61.68,61.68,61.68,61.68,616.83,616.83,616.83,2
2025-03-19 23:34:00,322,94,12209,94,1,1,8,676.88,6768.78,33.84,67.69,67.69,67.69,67.69,676.88,676.88,676.88,3
2025-09-13 12:28:34,178,94,2113,94,3,1,12,380.79,3807.93,19.04,38.08,38.08,38.08,38.08,380.79,380.79,380.79,2
2025-01-06 23:27:36,148,94,7182,94,3,3,9,638.36,6383.61,31.92,63.84,63.84,63.84,63.84,638.36,638.36,638.36,3
2025-01-05 15:50:21,323,94,13513,94,3,25,6,533.74,5337.38,26.69,53.37,53.37,53.37,53.37,533.74,533.74,533.74,2
2025-08-09 06:23:45,7,94,1240,94,2,23,11,305.04,3050.42,15.26,30.50,30.50,30.50,30.50,305.04,305.04,305.04,1
2024-11-05 05:16:30,161,94,15364,94,3,2,5,649.48,6494.77,32.47,64.95,64.95,64.95,64.95,649.48,649.48,649.48,3
2024-11-20 20:49:45,447,94,2510,94,3,6,8,579.60,5795.96,28.98,57.96,57.96,57.96,57.96,579.60,579.60,579.60,2
2025-06-13 02:19:01,169,94,13485,94,3,21,1,741.15,7411.47,37.05,74.12,74.12,74.12,74.12,741.15,741.15,741.15,3
2025-01-24 03:12:24,225,94,16848,94,2,24,3,314.30,3143.01,15.72,31.43,31.43,31.43,31.43,314.30,314.30,314.30,1
2025-10-29 08:25:32,466,94,10976,94,2,25,3,424.23,4242.36,21.21,42.42,42.42,42.42,42.42,424.23,424.23,424.23,2
2025-09-03 02:00:42,263,94,8667,94,3,3,1,774.42,7744.18,38.72,77.45,77.45,77.45,77.45,774.42,774.42,774.42,3
2025-10-19 11:07:00,97,94,19793,94,3,23,11,696.27,6962.64,34.81,69.63,69.63,69.63,69.63,696.27,696.27,696.27,3
2025-09-30 01:34:32,162,94,15319,94,1,5,9,221.19,2211.93,11.07,22.11,22.11,22.11,22.11,221.19,221.19,221.19,1
2024-12-27 04:24:50,472,94,13157,94,3,25,12,697.66,6976.56,34.88,69.77,69.77,69.77,69.77,697.66,697.66,697.66,3
2025-05-11 15:00:01,353,94,199,94,1,16,6,525.11,5251.06,26.25,52.51,52.51,52.51,52.51,525.11,525.11,525.11,2
2025-03-18 19:58:51,44,94,17575,94,2,27,5,452.97,4529.69,22.65,45.30,45.30,45.30,45.30,452.97,452.97,452.97,2
2025-10-22 18:58:05,236,94,10077,94,2,20,10,798.55,7985.42,39.92,79.86,79.86,79.86,79.86,798.55,798.55,798.55,3
2025-03-01 20:08:11,212,94,18699,94,2,19,1,466.53,4665.27,23.33,46.65,46.65,46.65,46.65,466.53,466.53,466.53,2
2025-03-21 01:21:16,109,94,10170,94,3,23,1,458.18,4581.84,22.91,45.82,45.82,45.82,45.82,458.18,458.18,458.18,2
2024-12-13 03:19:05,12,94,13211,94,3,10,6,74.99,749.99,3.76,7.49,7.49,7.49,7.49,74.99,74.99,74.99,0
2025-01-19 17:07:22,37,94,8932,94,2,4,1,677.85,6778.51,33.89,67.79,67.79,67.79,67.79,677.85,677.85,677.85,3
2025-05-04 10:51:55,269,94,2764,94,3,7,7,683.42,6834.14,34.17,68.35,68.35,68.35,68.35,683.42,683.42,683.42,3
2025-06-11 01:04:37,362,94,15375,94,3,11,2,596.37,5963.70,29.82,59.64,59.64,59.64,59.64,596.37,596.37,596.37,2
2025-10-14 01:51:06,240,94,9594,94,1,22,12,493.32,4933.24,24.67,49.33,49.33,49.33,49.33,493.32,493.32,493.32,2
2025-10-29 21:22:09,262,94,759,94,1,5,5,498.27,4982.72,24.91,49.83,49.83,49.83,49.83,498.27,498.27,498.27,2
2025-08-29 01:26:25,88,94,9256,94,2,8,2,445.46,4454.61,22.27,44.55,44.55,44.55,44.55,445.46,445.46,445.46,2
2025-10-12 12:32:17,286,94,1911,94,2,4,7,346.15,3461.53,17.31,34.61,34.61,34.61,34.61,346.15,346.15,346.15,1
2024-11-20 14:12:33,147,94,5644,94,1,15,2,600.40,6003.98,30.02,60.04,60.04,60.04,60.04,600.40,600.40,600.40,2
2025-01-17 03:35:44,1,94,11552,94,3,8,5,493.66,4936.60,24.68,49.37,49.37,49.37,49.37,493.66,493.66,493.66,2
2025-02-05 01:24:08,294,94,9648,94,1,4,7,151.03,1510.36,7.56,15.10,15.10,15.10,15.10,151.03,151.03,151.03,1
2025-10-28 09:37:33,177,94,3366,94,3,18,11,697.90,6978.96,34.89,69.79,69.79,69.79,69.79,697.90,697.90,697.90,3
2025-03-24 19:20:05,273,94,14101,94,1,5,2,112.44,1124.46,5.63,11.24,11.24,11.24,11.24,112.44,112.44,112.44,0
2025-09-11 06:34:22,316,94,2990,94,2,11,11,315.75,3157.55,15.79,31.57,31.57,31.57,31.57,315.75,315.75,315.75,1
2025-03-22 06:36:29,264,94,17520,94,2,11,10,429.24,4292.37,21.46,42.92,42.92,42.92,42.92,429.24,429.24,429.24,2
2025-03-17 00:40:11,27,94,19067,94,2,29,3,386.46,3864.66,19.33,38.64,38.64,38.64,38.64,386.46,386.46,386.46,2
2025-08-07 02:41:15,129,94,4651,94,3,21,1,459.32,4593.25,22.97,45.93,45.93,45.93,45.93,459.32,459.32,459.32,2
2025-06-11 07:49:10,263,94,300,94,2,15,12,522.25,5222.53,26.11,52.23,52.23,52.23,52.23,522.25,522.25,522.25,2
2025-02-14 22:30:14,155,94,17940,94,1,26,7,548.29,5482.94,27.41,54.83,54.83,54.83,54.83,548.29,548.29,548.29,2
2024-12-26 22:28:20,475,94,19054,94,2,11,3,173.56,1735.66,8.68,17.35,17.35,17.35,17.35,173.56,173.56,173.56,1
2025-02-20 20:20:52,452,94,3413,94,1,14,9,416.10,4161.02,20.81,41.61,41.61,41.61,41.61,416.10,416.10,416.10,2
2025-02-27 03:12:14,369,94,4862,94,3,5,7,414.55,4145.49,20.73,41.45,41.45,41.45,41.45,414.55,414.55,414.55,2
2025-01-22 09:41:03,180,94,13971,94,1,19,10,186.99,1869.99,9.36,18.69,18.69,18.69,18.69,186.99,186.99,186.99,1
2025-04-03 00:57:33,248,94,456,94,3,19,6,632.91,6329.12,31.64,63.29,63.29,63.29,63.29,632.91,632.91,632.91,3
2025-02-02 23:40:11,57,94,16777,94,3,10,5,519.40,5193.98,25.97,51.94,51.94,51.94,51.94,519.40,519.40,519.40,2
2025-01-29 21:12:47,355,94,15359,94,3,9,1,810.35,8103.49,40.51,81.04,81.04,81.04,81.04,810.35,810.35,810.35,3
2025-07-23 13:50:07,388,94,17201,94,2,13,12,574.14,5741.41,28.71,57.42,57.42,57.42,57.42,574.14,574.14,574.14,2
2025-04-14 15:37:43,381,94,11774,94,3,25,6,465.83,4658.35,23.29,46.58,46.58,46.58,46.58,465.83,465.83,465.83,2
2025-06-11 20:57:41,367,94,4773,94,3,10,2,493.03,4930.26,24.65,49.30,49.30,49.30,49.30,493.03,493.03,493.03,2
2024-12-26 09:39:29,28,94,14721,94,3,6,12,284.19,2841.90,14.21,28.41,28.41,28.41,28.41,284.19,284.19,284.19,1
2025-08-18 03:53:26,463,94,19348,94,2,20,10,199.43,1994.33,9.98,19.94,19.94,19.94,19.94,199.43,199.43,199.43,1
2024-12-28 04:44:13,63,94,8861,94,1,17,6,563.86,5638.55,28.19,56.39,56.39,56.39,56.39,563.86,563.86,563.86,2
2025-10-27 08:30:19,6,94,14277,94,2,21,4,407.06,4070.61,20.35,40.70,40.70,40.70,40.70,407.06,407.06,407.06,2
2025-10-02 16:04:42,265,94,16141,94,1,29,11,310.53,3105.34,15.53,31.05,31.05,31.05,31.05,310.53,310.53,310.53,1
2025-03-09 19:27:38,364,94,13117,94,1,9,6,240.58,2405.83,12.03,24.05,24.05,24.05,24.05,240.58,240.58,240.58,1
2025-07-18 10:18:44,471,94,1550,94,1,18,7,691.71,6917.02,34.58,69.17,69.17,69.17,69.17,691.71,691.71,691.71,3
2025-02-26 23:06:14,251,94,4721,94,1,10,7,388.05,3880.54,19.40,38.80,38.80,38.80,38.80,388.05,388.05,388.05,2
2025-08-30 16:39:13,158,94,19364,94,1,11,8,425.20,4252.05,21.26,42.52,42.52,42.52,42.52,425.20,425.20,425.20,2
2025-09-27 09:26:36,36,94,1578,94,2,9,12,705.95,7059.50,35.29,70.60,70.60,70.60,70.60,705.95,705.95,705.95,3
2025-09-09 06:03:53,144,94,13121,94,1,10,12,315.97,3159.70,15.80,31.59,31.59,31.59,31.59,315.97,315.97,315.97,1
2025-01-30 14:34:11,392,94,11511,94,1,21,1,726.57,7265.69,36.32,72.66,72.66,72.66,72.66,726.57,726.57,726.57,3
2025-07-25 01:33:17,186,94,19993,94,3,11,12,689.83,6898.22,34.49,68.99,68.99,68.99,68.99,689.83,689.83,689.83,3
2025-02-23 22:24:53,280,94,17405,94,1,11,1,344.07,3440.69,17.21,34.40,34.40,34.40,34.40,344.07,344.07,344.07,1
2024-12-01 07:12:51,299,94,18193,94,3,5,10,283.29,2832.93,14.17,28.32,28.32,28.32,28.32,283.29,283.29,283.29,1
2025-05-27 12:37:25,62,94,16331,94,3,17,11,348.44,3484.45,17.43,34.84,34.84,34.84,34.84,348.44,348.44,348.44,1
2025-08-06 00:04:42,122,94,10360,94,2,25,2,470.18,4701.80,23.51,47.02,47.02,47.02,47.02,470.18,470.18,470.18,2
2025-08-01 19:22:05,189,94,9007,94,2,27,1,494.96,4949.57,24.75,49.50,49.50,49.50,49.50,494.96,494.96,494.96,2
2025-07-18 06:59:14,364,94,4065,94,2,7,5,590.19,5901.89,29.51,59.02,59.02,59.02,59.02,590.19,590.19,590.19,2
2025-03-06 07:23:29,252,94,4493,94,1,28,8,581.24,5812.34,29.06,58.13,58.13,58.13,58.13,581.24,581.24,581.24,2
2025-04-16 15:02:07,177,94,17395,94,1,24,6,244.94,2449.49,12.25,24.49,24.49,24.49,24.49,244.94,244.94,244.94,1
2025-05-01 21:18:15,78,94,9853,94,3,23,10,308.88,3088.82,15.45,30.88,30.88,30.88,30.88,308.88,308.88,308.88,1
2024-12-23 10:15:10,155,94,19902,94,2,11,7,289.64,2896.46,14.49,28.96,28.96,28.96,28.96,289.64,289.64,289.64,1
2025-01-06 23:42:05,458,94,17639,94,2,2,12,522.12,5221.24,26.11,52.21,52.21,52.21,52.21,522.12,522.12,522.12,2
2024-12-01 19:30:54,402,94,14806,94,1,3,10,491.38,4913.83,24.57,49.14,49.14,49.14,49.14,491.38,491.38,491.38,2
2025-01-02 04:14:30,273,94,4566,94,3,16,2,807.16,8071.51,40.35,80.72,80.72,80.72,80.72,807.16,807.16,807.16,3
2025-02-08 07:22:08,421,94,9232,94,1,25,1,613.37,6133.64,30.67,61.34,61.34,61.34,61.34,613.37,613.37,613.37,2
2025-05-15 18:17:38,246,94,16617,94,1,3,2,527.91,5279.11,26.39,52.79,52.79,52.79,52.79,527.91,527.91,527.91,2
2025-04-28 05:19:53,366,94,6050,94,2,4,7,340.39,3403.93,17.02,34.04,34.04,34.04,34.04,340.39,340.39,340.39,1
2025-03-02 19:02:44,195,94,19234,94,1,10,8,477.21,4772.11,23.86,47.72,47.72,47.72,47.72,477.21,477.21,477.21,2
2025-01-17 08:58:17,290,94,13024,94,2,12,12,318.35,3183.56,15.92,31.83,31.83,31.83,31.83,318.35,318.35,318.35,1
2025-01-06 01:04:59,63,94,7894,94,2,17,5,538.40,5383.97,26.92,53.84,53.84,53.84,53.84,538.40,538.40,538.40,2
2025-06-06 17:00:57,372,94,14280,94,3,4,1,520.93,5209.33,26.05,52.09,52.09,52.09,52.09,520.93,520.93,520.93,2
2025-08-12 00:07:24,305,94,4876,94,3,23,7,505.42,5054.21,25.27,50.54,50.54,50.54,50.54,505.42,505.42,505.42,2
2025-02-28 01:38:43,62,94,16630,94,1,28,7,567.61,5676.09,28.38,56.76,56.76,56.76,56.76,567.61,567.61,567.61,2
2025-10-18 23:50:44,108,94,16967,94,3,8,7,401.55,4015.56,20.08,40.15,40.15,40.15,40.15,401.55,401.55,401.55,2
2025-08-27 02:10:49,431,94,12178,94,3,29,11,445.03,4450.35,22.25,44.50,44.50,44.50,44.50,445.03,445.03,445.03,2
2025-11-01 15:01:31,344,94,17036,94,2,18,9,539.33,5393.29,26.97,53.93,53.93,53.93,53.93,539.33,539.33,539.33,2
2025-08-23 12:19:00,264,94,2182,94,2,2,10,460.79,4607.90,23.04,46.08,46.08,46.08,46.08,460.79,460.79,460.79,2
2025-07-27 20:12:18,371,94,2584,94,3,25,5,505.59,5055.88,25.28,50.56,50.56,50.56,50.56,505.59,505.59,505.59,2
2025-08-15 05:58:05,114,94,12623,94,3,20,4,524.21,5242.07,26.21,52.42,52.42,52.42,52.42,524.21,524.21,524.21,2
2025-10-31 21:58:11,278,94,15553,94,2,27,2,534.84,5348.36,26.74,53.48,53.48,53.48,53.48,534.84,534.84,534.84,2
2025-11-01 17:42:43,47,94,11134,94,2,4,11,525.20,5251.96,26.26,52.52,52.52,52.52,52.52,525.20,525.20,525.20,2
2025-06-01 18:20:56,453,94,7115,94,2,29,10,501.10,5011.01,25.06,50.11,50.11,50.11,50.11,501.10,501.10,501.10,2
2025-01-15 02:03:29,347,94,970,94,1,19,11,515.47,5154.72,25.77,51.55,51.55,51.55,51.55,515.47,515.47,515.47,2
2025-10-03 05:29:33,328,94,3589,94,3,19,4,507.21,5072.14,25.36,50.72,50.72,50.72,50.72,507.21,507.21,507.21,2
2025-08-16 18:16:50,98,94,16689,94,1,11,12,663.73,6637.30,33.18,66.38,66.38,66.38,66.38,663.73,663.73,663.73,3
2025-01-17 01:38:03,458,94,13265,94,2,9,8,574.80,5748.01,28.74,57.48,57.48,57.48,57.48,574.80,574.80,574.80,2
2025-06-12 18:53:03,447,94,5330,94,1,9,4,703.92,7039.19,35.19,70.40,70.40,70.40,70.40,703.92,703.92,703.92,3
2025-07-22 13:33:34,150,94,6158,94,1,10,11,610.05,6100.45,30.50,61.01,61.01,61.01,61.01,610.05,610.05,610.05,2
2025-05-26 21:56:14,94,94,12378,94,2,17,5,578.23,5782.26,28.91,57.82,57.82,57.82,57.82,578.23,578.23,578.23,2
2025-05-10 03:32:43,420,94,879,94,1,13,8,215.97,2159.77,10.80,21.59,21.59,21.59,21.59,215.97,215.97,215.97,1
2025-08-01 23:52:23,401,94,1185,94,3,27,11,200.06,2000.67,10.01,20.00,20.00,20.00,20.00,200.06,200.06,200.06,1
2025-03-25 00:34:45,437,94,14855,94,2,29,8,427.67,4276.73,21.39,42.77,42.77,42.77,42.77,427.67,427.67,427.67,2
2025-07-10 02:28:24,428,94,11239,94,2,3,5,679.08,6790.78,33.95,67.91,67.91,67.91,67.91,679.08,679.08,679.08,3
2025-06-03 16:27:24,317,94,1815,94,1,1,2,511.16,5111.64,25.56,51.12,51.12,51.12,51.12,511.16,511.16,511.16,2
2024-11-25 19:48:24,24,94,17623,94,3,7,9,682.79,6827.91,34.14,68.28,68.28,68.28,68.28,682.79,682.79,682.79,3
2024-11-04 19:00:13,454,94,5711,94,1,6,7,441.56,4415.57,22.08,44.15,44.15,44.15,44.15,441.56,441.56,441.56,2
2025-01-21 11:33:07,1,94,10088,94,1,9,9,536.38,5363.81,26.82,53.64,53.64,53.64,53.64,536.38,536.38,536.38,2
2025-10-22 02:25:26,121,94,16182,94,1,2,4,385.39,3853.88,19.27,38.54,38.54,38.54,38.54,385.39,385.39,385.39,2
2025-09-09 06:30:43,470,94,13417,94,1,2,9,679.06,6790.56,33.95,67.91,67.91,67.91,67.91,679.06,679.06,679.06,3
2025-05-27 23:10:33,265,94,2328,94,1,29,6,457.28,4572.79,22.86,45.73,45.73,45.73,45.73,457.28,457.28,457.28,2
2025-02-25 14:34:04,12,94,7949,94,2,23,3,403.20,4032.06,20.16,40.32,40.32,40.32,40.32,403.20,403.20,403.20,2
2025-03-19 22:28:41,437,94,10412,94,3,29,8,267.44,2674.48,13.38,26.74,26.74,26.74,26.74,267.44,267.44,267.44,1
2025-02-01 11:28:44,246,94,4319,94,2,26,5,549.51,5495.13,27.47,54.95,54.95,54.95,54.95,549.51,549.51,549.51,2
2025-06-02 12:07:05,6,94,14714,94,3,4,11,159.86,1598.65,8.00,15.98,15.98,15.98,15.98,159.86,159.86,159.86,1
2025-01-05 09:34:05,411,94,3560,94,2,23,11,322.38,3223.80,16.12,32.23,32.23,32.23,32.23,322.38,322.38,322.38,1
2025-04-14 02:28:15,319,94,18496,94,2,21,12,616.93,6169.25,30.84,61.69,61.69,61.69,61.69,616.93,616.93,616.93,2
2025-01-03 08:52:26,119,94,18450,94,3,11,5,781.48,7814.79,39.07,78.15,78.15,78.15,78.15,781.48,781.48,781.48,3
2025-07-24 09:09:38,282,94,11938,94,2,26,3,886.33,8863.23,44.31,88.64,88.64,88.64,88.64,886.33,886.33,886.33,4
2025-07-13 09:03:20,14,94,3555,94,2,28,5,624.77,6247.69,31.24,62.48,62.48,62.48,62.48,624.77,624.77,624.77,3
2024-11-25 18:03:32,311,94,4732,94,1,23,1,381.84,3818.43,19.09,38.18,38.18,38.18,38.18,381.84,381.84,381.84,2
2025-06-07 10:39:27,196,94,725,94,1,21,2,412.58,4125.77,20.63,41.26,41.26,41.26,41.26,412.58,412.58,412.58,2
2025-03-23 01:26:47,356,95,13688,95,2,3,11,437.70,4377.05,21.89,43.77,43.77,43.77,43.77,437.70,437.70,437.70,2
2024-12-07 02:56:22,196,95,3007,95,3,10,11,251.44,2514.49,12.58,25.14,25.14,25.14,25.14,251.44,251.44,251.44,1
2025-01-02 10:00:58,13,95,2731,95,3,8,12,441.35,4413.50,22.07,44.13,44.13,44.13,44.13,441.35,441.35,441.35,2
2025-01-03 02:08:02,391,95,13694,95,1,1,4,512.28,5122.79,25.61,51.23,51.23,51.23,51.23,512.28,512.28,512.28,2
2025-03-06 23:46:21,419,95,9494,95,1,5,7,739.53,7395.30,36.97,73.96,73.96,73.96,73.96,739.53,739.53,739.53,3
2025-04-20 07:16:57,201,95,2679,95,1,22,5,506.04,5060.42,25.30,50.60,50.60,50.60,50.60,506.04,506.04,506.04,2
2025-01-29 19:19:52,450,95,10444,95,1,9,1,686.74,6867.41,34.33,68.68,68.68,68.68,68.68,686.74,686.74,686.74,3
2025-01-19 04:25:21,373,95,10169,95,3,21,6,393.35,3933.48,19.67,39.33,39.33,39.33,39.33,393.35,393.35,393.35,2
2025-08-29 14:02:57,3,95,10949,95,3,19,6,208.21,2082.18,10.42,20.82,20.82,20.82,20.82,208.21,208.21,208.21,1
2025-05-11 23:23:53,166,95,2290,95,3,13,7,352.56,3525.60,17.63,35.25,35.25,35.25,35.25,352.56,352.56,352.56,1
2025-07-20 03:59:39,116,95,16692,95,1,5,3,415.41,4154.14,20.77,41.54,41.54,41.54,41.54,415.41,415.41,415.41,2
2025-09-22 20:40:00,109,95,5415,95,1,7,5,564.42,5644.19,28.22,56.44,56.44,56.44,56.44,564.42,564.42,564.42,2
2025-03-04 09:46:28,91,95,10335,95,2,15,3,715.86,7158.60,35.79,71.59,71.59,71.59,71.59,715.86,715.86,715.86,3
2025-09-04 10:46:01,269,95,10250,95,3,11,9,743.59,7435.84,37.17,74.36,74.36,74.36,74.36,743.59,743.59,743.59,3
2025-07-19 06:53:23,270,95,8303,95,1,28,1,273.53,2735.29,13.68,27.35,27.35,27.35,27.35,273.53,273.53,273.53,1
2024-12-02 14:25:03,363,95,7556,95,3,29,2,294.30,2943.04,14.72,29.43,29.43,29.43,29.43,294.30,294.30,294.30,1
2025-06-01 22:03:24,144,95,12645,95,2,24,5,633.58,6335.75,31.68,63.36,63.36,63.36,63.36,633.58,633.58,633.58,3
2025-05-23 07:38:20,450,95,14628,95,2,4,11,481.67,4816.70,24.08,48.17,48.17,48.17,48.17,481.67,481.67,481.67,2
2025-06-27 21:48:51,149,95,12201,95,3,9,12,664.29,6642.82,33.21,66.43,66.43,66.43,66.43,664.29,664.29,664.29,3
2025-01-18 08:43:00,26,95,12751,95,1,3,7,314.09,3140.92,15.71,31.41,31.41,31.41,31.41,314.09,314.09,314.09,1
2025-10-21 14:30:30,25,95,1346,95,2,1,9,290.59,2905.92,14.53,29.06,29.06,29.06,29.06,290.59,290.59,290.59,1
2025-05-29 20:04:25,343,95,7344,95,2,23,3,342.22,3422.21,17.11,34.22,34.22,34.22,34.22,342.22,342.22,342.22,1
2025-02-02 22:59:45,46,95,1648,95,1,9,2,711.00,7109.93,35.55,71.10,71.10,71.10,71.10,711.00,711.00,711.00,3
2024-12-15 08:11:59,430,95,10716,95,3,12,2,571.69,5716.86,28.58,57.17,57.17,57.17,57.17,571.69,571.69,571.69,2
2025-08-04 05:32:08,299,95,16189,95,1,21,2,117.73,1177.40,5.89,11.77,11.77,11.77,11.77,117.73,117.73,117.73,0
2025-10-23 23:52:09,262,95,16238,95,1,9,1,324.62,3246.27,16.23,32.46,32.46,32.46,32.46,324.62,324.62,324.62,1
2025-07-04 12:19:37,410,95,12098,95,2,5,1,500.18,5001.83,25.01,50.02,50.02,50.02,50.02,500.18,500.18,500.18,2
2025-04-24 16:38:06,459,95,11883,95,3,2,4,562.63,5626.32,28.13,56.26,56.26,56.26,56.26,562.63,562.63,562.63,2
2025-01-31 19:04:38,308,95,13957,95,2,24,6,764.75,7647.44,38.23,76.48,76.48,76.48,76.48,764.75,764.75,764.75,3
2025-09-24 18:25:33,410,95,10685,95,3,7,8,821.61,8216.08,41.07,82.17,82.17,82.17,82.17,821.61,821.61,821.61,3
2024-12-27 23:23:37,466,95,18006,95,2,9,6,540.06,5400.63,27.00,54.01,54.01,54.01,54.01,540.06,540.06,540.06,2
2025-06-27 18:09:13,362,95,3360,95,1,16,4,507.52,5075.24,25.38,50.75,50.75,50.75,50.75,507.52,507.52,507.52,2
2025-03-09 09:48:39,177,95,16094,95,2,4,11,657.35,6573.48,32.86,65.74,65.74,65.74,65.74,657.35,657.35,657.35,3
2024-11-10 07:35:35,110,95,1263,95,1,25,1,254.99,2549.99,12.75,25.50,25.50,25.50,25.50,254.99,254.99,254.99,1
2025-11-03 05:03:39,436,95,18722,95,2,13,5,466.61,4666.08,23.33,46.66,46.66,46.66,46.66,466.61,466.61,466.61,2
