school_id,school_key,school_name,address,city,state,zip,phone,alt_phone,fax,school_level,low_grade,high_grade,NCESSCHID,locationNumber
415,286ad864-5477-43f6-bce5-2115c3a62e3e,Benemerita Universidad Autónoma de Puebla,2648 Priscilla Loop,Duluth,Minnesota,55811,(218) 034-7804,(218) 034-7804,(218) 034-7804,Special Education,Grade 3,Satisfactory,286ad864-5477-43f6-bce5-2115c3a62e3e,286ad864-5477-43f6-bce5-2115c3a62e3e
428,7791f39f-0aa5-42b2-8784-4460bd0950b0,Tashkent State University of Oriental Studies ,2894 Caryle Lane,Harrisburg,Pennsylvania,17105,(717) 255-8668,(717) 255-8668,(717) 255-8668,Special Education,Kindergarten,Fail,7791f39f-0aa5-42b2-8784-4460bd0950b0,7791f39f-0aa5-42b2-8784-4460bd0950b0
431,fc32ec34-e98a-4fb3-91dd-3a1a369406db,Ecole Supérieure des Sciences Economiques et Commerciales,3598 Shauna Lane,Minneapolis,Minnesota,55436,(952) 502-7814,(952) 502-7814,(952) 502-7814,Special Education,Grade 9,A+,fc32ec34-e98a-4fb3-91dd-3a1a369406db,fc32ec34-e98a-4fb3-91dd-3a1a369406db
443,7483308f-885f-4a01-bc6b-f4598ac51ecf,Astrahan State Medical Academy,4897 Newberry Court,Washington,District of Columbia,20370,(202) 555-4433,(202) 555-4433,(202) 555-4433,Special Education,Grade 3,Credit,7483308f-885f-4a01-bc6b-f4598ac51ecf,7483308f-885f-4a01-bc6b-f4598ac51ecf
459,49f0bb38-9132-495d-85d3-be91d7f6067d,Musashino Women's University,14586 McCranie Terrace,Santa Fe,New Mexico,87592,(505) 027-1784,(505) 027-1784,(505) 027-1784,Special Education,Transitional Kindergarten,B,49f0bb38-9132-495d-85d3-be91d7f6067d,49f0bb38-9132-495d-85d3-be91d7f6067d
469,18ce4622-a961-442d-a083-736bd106e3b7,Kaya University,12967 Gaitanos Place,Tuscaloosa,Alabama,35487,(205) 087-2414,(205) 087-2414,(205) 087-2414,Special Education,Grade 8,Fail,18ce4622-a961-442d-a083-736bd106e3b7,18ce4622-a961-442d-a083-736bd106e3b7
479,c46969fc-e138-407c-9210-c987021d5840,Université M'hamed Bouguerra de Boumerdes,11757 Sheldon Terrace,Las Vegas,Nevada,89105,(702) 232-0026,(702) 232-0026,(702) 232-0026,Special Education,Grade 10,C+,c46969fc-e138-407c-9210-c987021d5840,c46969fc-e138-407c-9210-c987021d5840
490,f5d7533f-d685-43c7-bbc0-10381bfbfb25,Technological Education Institute of Lamia,3280 Maxwell Terrace,Tulsa,Oklahoma,74184,(918) 033-1265,(918) 033-1265,(918) 033-1265,Special Education,Nursery,Credit,f5d7533f-d685-43c7-bbc0-10381bfbfb25,f5d7533f-d685-43c7-bbc0-10381bfbfb25
494,85827309-a12d-4e39-b63d-c51fc3e99e67,"DeVry Institute of Technology, Phoenix",1722 Saffron Lane,Fort Wayne,Indiana,46805,(260) 668-3420,(260) 668-3420,(260) 668-3420,Special Education,Grade 10,B-,85827309-a12d-4e39-b63d-c51fc3e99e67,85827309-a12d-4e39-b63d-c51fc3e99e67
502,5a4b00a4-c056-4201-be03-5e99f1082848,Universidad de Zaragoza,6544 Bougainvillea Avenue,Simi Valley,California,93094,(805) 783-7220,(805) 783-7220,(805) 783-7220,Special Education,Grade 8,No Credit,5a4b00a4-c056-4201-be03-5e99f1082848,5a4b00a4-c056-4201-be03-5e99f1082848
517,78d205ad-f6f1-4add-b30c-9f964ad32826,Illinois Benedictine University,11809 Landale Loop,New Castle,Pennsylvania,16107,(724) 646-5411,(724) 646-5411,(724) 646-5411,Special Education,Grade 7,B+,78d205ad-f6f1-4add-b30c-9f964ad32826,78d205ad-f6f1-4add-b30c-9f964ad32826
528,397e1a88-c64c-49ae-be90-1fb22bcc1171,Nigerian Turkish Nile University,11507 Filone Lane,Fort Lauderdale,Florida,33315,(954) 686-9815,(954) 686-9815,(954) 686-9815,Special Education,Grade 12,D-,397e1a88-c64c-49ae-be90-1fb22bcc1171,397e1a88-c64c-49ae-be90-1fb22bcc1171
533,9d006bc5-64f9-4397-aaeb-dbcb68aaccbc,Quincy University,6688 Sunflower Street,Springfield,Illinois,62764,(217) 158-1543,(217) 158-1543,(217) 158-1543,Special Education,Nursery,No Credit,9d006bc5-64f9-4397-aaeb-dbcb68aaccbc,9d006bc5-64f9-4397-aaeb-dbcb68aaccbc
547,beacd99e-22bb-429e-ae99-a949713bc92e,Kyunghee University,5592 Dray Drive,Gastonia,North Carolina,28055,(704) 982-5319,(704) 982-5319,(704) 982-5319,Special Education,Grade 12,Withdrawn,beacd99e-22bb-429e-ae99-a949713bc92e,beacd99e-22bb-429e-ae99-a949713bc92e
554,639b9f9b-963b-4849-a295-d36083012e07,Neijiang Teacher University,9603 Willow Grove Way,Corpus Christi,Texas,78475,(361) 348-8989,(361) 348-8989,(361) 348-8989,Special Education,Primary,Unsatisfactory,639b9f9b-963b-4849-a295-d36083012e07,639b9f9b-963b-4849-a295-d36083012e07
568,59dbbeb8-96a1-4cea-8419-21e5ed606ad5,University of Hargeisa,10074 Murphy's Estate Drive,El Paso,Texas,79911,(915) 425-8330,(915) 425-8330,(915) 425-8330,Special Education,Grade 6,B-,59dbbeb8-96a1-4cea-8419-21e5ed606ad5,59dbbeb8-96a1-4cea-8419-21e5ed606ad5
580,78bf0917-df52-4ab4-97ef-7fedd25825c5,Universidade do Estado do Rio Grande do Norte,9427 Westmoreland Loop,Boulder,Colorado,80305,(720) 162-8156,(720) 162-8156,(720) 162-8156,Special Education,Pre-Kindergarten,D+,78bf0917-df52-4ab4-97ef-7fedd25825c5,78bf0917-df52-4ab4-97ef-7fedd25825c5
583,c3082b40-5a2f-495f-ab75-f854c09dd5a0,Beppu University,13728 St. Stephen Street,Redwood City,California,94064,(650) 794-6532,(650) 794-6532,(650) 794-6532,Special Education,Grade 11,Incomplete,c3082b40-5a2f-495f-ab75-f854c09dd5a0,c3082b40-5a2f-495f-ab75-f854c09dd5a0
598,783dd15a-9912-4b94-97cd-2f144920cf74,University of Bologna,1444 Ventura Drive,Albany,New York,12227,(518) 000-8921,(518) 000-8921,(518) 000-8921,Special Education,Grade 9,Unsatisfactory,783dd15a-9912-4b94-97cd-2f144920cf74,783dd15a-9912-4b94-97cd-2f144920cf74
607,450a3015-f482-4465-a150-780b4c0a1e04,Wuhan University of Technology,8137 Candlebrook Street,Phoenix,Arizona,85030,(602) 514-2185,(602) 514-2185,(602) 514-2185,Special Education,Grade 11,B-,450a3015-f482-4465-a150-780b4c0a1e04,450a3015-f482-4465-a150-780b4c0a1e04
618,a11bc21f-8a46-497c-b5ee-3c9abf59e2fd,"University of Northern Virginia, Prague Campus",4333 Tupelo Terrace,Gainesville,Florida,32627,(352) 775-1169,(352) 775-1169,(352) 775-1169,Special Education,Grade 8,Satisfactory,a11bc21f-8a46-497c-b5ee-3c9abf59e2fd,a11bc21f-8a46-497c-b5ee-3c9abf59e2fd
628,a94067e3-cefc-4dd4-99e8-bd2d897eebab,Gettysburg College,7093 Paisley Way,Saint Cloud,Minnesota,56372,(320) 078-8418,(320) 078-8418,(320) 078-8418,Special Education,Junior Kindergarten,D,a94067e3-cefc-4dd4-99e8-bd2d897eebab,a94067e3-cefc-4dd4-99e8-bd2d897eebab
631,fd255e9c-44a4-4cdd-b21f-5ec44a1e541d,Illinois College of Optometry,13414 Arriago Way,Little Rock,Arkansas,72231,(501) 922-7491,(501) 922-7491,(501) 922-7491,Special Education,Primary,C,fd255e9c-44a4-4cdd-b21f-5ec44a1e541d,fd255e9c-44a4-4cdd-b21f-5ec44a1e541d
645,15784f62-3f4f-4392-a02a-e826ae314d57,The Queen's University Belfast,8290 Indianwood Road,Tacoma,Washington,98442,(253) 412-2294,(253) 412-2294,(253) 412-2294,Special Education,Grade 11,A,15784f62-3f4f-4392-a02a-e826ae314d57,15784f62-3f4f-4392-a02a-e826ae314d57
657,05a7455e-b693-462d-8d03-4c61966110b6,Russian State Medical University,2709 Rhapsody Path,Fort Worth,Texas,76192,(682) 810-7604,(682) 810-7604,(682) 810-7604,Special Education,Grade 3,F,05a7455e-b693-462d-8d03-4c61966110b6,05a7455e-b693-462d-8d03-4c61966110b6
668,f8aa3745-eb12-4a19-8a67-fd047bc49da4,Minhaj University Lahore,4949 Kane Place,Akron,Ohio,44305,(330) 644-9425,(330) 644-9425,(330) 644-9425,Special Education,Grade 4,D-,f8aa3745-eb12-4a19-8a67-fd047bc49da4,f8aa3745-eb12-4a19-8a67-fd047bc49da4
678,f46c178c-a680-4936-b2ed-a647f56f2802,Universidad Andina Nestor Caceares Velasquez,1940 Lynchburg Loop,Newark,New Jersey,07195,(862) 816-1064,(862) 816-1064,(862) 816-1064,Special Education,Junior Kindergarten,A,f46c178c-a680-4936-b2ed-a647f56f2802,f46c178c-a680-4936-b2ed-a647f56f2802
688,6150dbc6-0ead-43e8-8a34-5be9f6d2a03b,Marygrove College,9081 Bennett Place,Pasadena,California,91103,(626) 655-8466,(626) 655-8466,(626) 655-8466,Special Education,Grade 8,Incomplete,6150dbc6-0ead-43e8-8a34-5be9f6d2a03b,6150dbc6-0ead-43e8-8a34-5be9f6d2a03b
696,939a5c2d-0b1a-4e98-ae62-d50bf0ad86c0,Shandong Medical University,1670 Ciesco Road,Long Beach,California,90840,(562) 192-0313,(562) 192-0313,(562) 192-0313,Special Education,Grade 2,C+,939a5c2d-0b1a-4e98-ae62-d50bf0ad86c0,939a5c2d-0b1a-4e98-ae62-d50bf0ad86c0
705,bff0c9b3-3663-44a8-a435-08780e2871cc,Sonoma State University,1098 Lock Street,Columbus,Ohio,43226,(614) 127-8556,(614) 127-8556,(614) 127-8556,Special Education,Junior Kindergarten,D-,bff0c9b3-3663-44a8-a435-08780e2871cc,bff0c9b3-3663-44a8-a435-08780e2871cc
719,90b5d9d3-5ba4-4255-9acb-37c27504e88a,"Fachhochschule Rosenheim, Hochschule für Technik und Wirtschaft",12759 Vasquez Avenue,Saginaw,Michigan,48604,(989) 487-0828,(989) 487-0828,(989) 487-0828,Special Education,Grade 11,B,90b5d9d3-5ba4-4255-9acb-37c27504e88a,90b5d9d3-5ba4-4255-9acb-37c27504e88a
727,86ce9445-0773-44b6-8fd0-9f7656ff0390,Avondale College,11886 Eugene Terrace,Orlando,Florida,32854,(407) 073-9199,(407) 073-9199,(407) 073-9199,Special Education,Grade 11,Fail,86ce9445-0773-44b6-8fd0-9f7656ff0390,86ce9445-0773-44b6-8fd0-9f7656ff0390
739,c017093f-e202-4180-a539-e9e3ce9e8c8b,Jackson State University,49 Wine Palm Court,Kansas City,Missouri,64109,(816) 275-9296,(816) 275-9296,(816) 275-9296,Special Education,Grade 12,Credit,c017093f-e202-4180-a539-e9e3ce9e8c8b,c017093f-e202-4180-a539-e9e3ce9e8c8b
741,681b4483-a3f5-40f0-a7e7-996517471eaa,Józef Tyszkiewicz College of Business and Computer Science in Bielsko-Biala,12007 Tarrson Blvd.,Round Rock,Texas,78682,(512) 171-0885,(512) 171-0885,(512) 171-0885,Special Education,Primary,Unsatisfactory,681b4483-a3f5-40f0-a7e7-996517471eaa,681b4483-a3f5-40f0-a7e7-996517471eaa
759,fb496847-57db-4089-b599-b10ac15d3f0e,Pontifícia Universidade Católica de São Paulo,9446 Elana Place,Whittier,California,90605,(626) 069-7533,(626) 069-7533,(626) 069-7533,Special Education,Grade 11,Satisfactory,fb496847-57db-4089-b599-b10ac15d3f0e,fb496847-57db-4089-b599-b10ac15d3f0e
769,1ff1430f-3e5e-4ec1-804f-d8841e0fc10c,University of South Carolina - Spartanburg,12378 Carroll Court,Columbia,South Carolina,29208,(803) 281-7695,(803) 281-7695,(803) 281-7695,Special Education,Grade 5,A+,1ff1430f-3e5e-4ec1-804f-d8841e0fc10c,1ff1430f-3e5e-4ec1-804f-d8841e0fc10c
771,14c94856-18d2-482f-bfa4-1eea3491c877,Necmettin Erbakan University,9485 Harvey Lane,Raleigh,North Carolina,27658,(919) 159-9518,(919) 159-9518,(919) 159-9518,Special Education,Junior Kindergarten,Withdrawn,14c94856-18d2-482f-bfa4-1eea3491c877,14c94856-18d2-482f-bfa4-1eea3491c877
782,0c5438cc-8dfb-4898-b2ff-4a5403d27377,Jishou University,12045 West Boone Court,Lansing,Michigan,48930,(517) 265-2940,(517) 265-2940,(517) 265-2940,Special Education,Primary,C+,0c5438cc-8dfb-4898-b2ff-4a5403d27377,0c5438cc-8dfb-4898-b2ff-4a5403d27377
793,975916c1-f416-4f7c-b6ee-7f6b05e19ffc,Justus Liebig Universität Gießen,13638 Bower Lane,Lincoln,Nebraska,68583,(402) 894-0679,(402) 894-0679,(402) 894-0679,Special Education,Grade 1,D-,975916c1-f416-4f7c-b6ee-7f6b05e19ffc,975916c1-f416-4f7c-b6ee-7f6b05e19ffc
805,ab8e25bc-dd29-460b-8684-d5309682bc9b,Kohinoor School of Hospitality Management,11941 Harter Way,Los Angeles,California,90101,(213) 153-4332,(213) 153-4332,(213) 153-4332,Special Education,Pre-Kindergarten,D,ab8e25bc-dd29-460b-8684-d5309682bc9b,ab8e25bc-dd29-460b-8684-d5309682bc9b
813,29bb98bc-52a1-4aa0-a081-beee5abbc9ec,Colorado School of Mines,12380 Roseapple Avenue,Portland,Oregon,97221,(503) 788-7441,(503) 788-7441,(503) 788-7441,Special Education,Grade 6,B+,29bb98bc-52a1-4aa0-a081-beee5abbc9ec,29bb98bc-52a1-4aa0-a081-beee5abbc9ec
822,d4a3160c-ced6-4643-8444-b753243e63bb,Rand Graduate School of Policy Studies,6236 Easley Way,Inglewood,California,90310,(310) 828-1430,(310) 828-1430,(310) 828-1430,Special Education,Grade 1,B,d4a3160c-ced6-4643-8444-b753243e63bb,d4a3160c-ced6-4643-8444-b753243e63bb
838,7924fda8-5da0-4816-8ab4-e7633c399505,Anton de Kom University,120 Central Street,Little Rock,Arkansas,72215,(501) 563-8468,(501) 563-8468,(501) 563-8468,Special Education,Grade 8,F,7924fda8-5da0-4816-8ab4-e7633c399505,7924fda8-5da0-4816-8ab4-e7633c399505
844,cc48013d-8c96-494c-89a0-b20941de290b,Skadron College,13568 Blanton Court,New York City,New York,10105,(917) 041-1947,(917) 041-1947,(917) 041-1947,Special Education,Infant,Incomplete,cc48013d-8c96-494c-89a0-b20941de290b,cc48013d-8c96-494c-89a0-b20941de290b
855,10511923-2c0b-4ec0-9a1e-cd635bbfc987,College of Technology at Jeddah,10889 Everett Place,Eugene,Oregon,97405,(541) 490-1796,(541) 490-1796,(541) 490-1796,Special Education,Primary,No Credit,10511923-2c0b-4ec0-9a1e-cd635bbfc987,10511923-2c0b-4ec0-9a1e-cd635bbfc987
863,26f71525-39db-472f-b3ae-090184ae6ab8,Universitas Haluoleo,4538 Nutmeg Court,San Diego,California,92186,(619) 201-4110,(619) 201-4110,(619) 201-4110,Special Education,Primary,A-,26f71525-39db-472f-b3ae-090184ae6ab8,26f71525-39db-472f-b3ae-090184ae6ab8
878,a04bfab6-3f6b-424d-b021-9851232d7312,AgroParisTech,11499 Ardmore Way,Birmingham,Alabama,35290,(205) 816-3164,(205) 816-3164,(205) 816-3164,Special Education,Grade 3,D-,a04bfab6-3f6b-424d-b021-9851232d7312,a04bfab6-3f6b-424d-b021-9851232d7312
889,b370d07a-1285-430c-91c6-521b1297b895,University Lucian Blaga of Sibiu,6047 Lopez Lane,Fresno,California,93709,(559) 325-9439,(559) 325-9439,(559) 325-9439,Special Education,Grade 9,Pass,b370d07a-1285-430c-91c6-521b1297b895,b370d07a-1285-430c-91c6-521b1297b895
891,75342c7e-6ddc-465b-8bad-f7a8eb3e929d,Instituto Tecnológico de Santo Domingo,8255 Jessmyth Place,Kansas City,Kansas,66105,(913) 264-2498,(913) 264-2498,(913) 264-2498,Special Education,Grade 5,C-,75342c7e-6ddc-465b-8bad-f7a8eb3e929d,75342c7e-6ddc-465b-8bad-f7a8eb3e929d
904,5c03d953-6f4f-4323-ac26-0e579a4027de,Université Julius Nyerere Kankan,8732 Somerset Avenue,Roanoke,Virginia,24040,(540) 513-6131,(540) 513-6131,(540) 513-6131,Special Education,Nursery,Incomplete,5c03d953-6f4f-4323-ac26-0e579a4027de,5c03d953-6f4f-4323-ac26-0e579a4027de
916,01d01179-de3c-4673-ad6e-ce59c8cacbc4,KROK Economics and Law University,9463 Espinoza Lane,Seattle,Washington,98166,(253) 243-7056,(253) 243-7056,(253) 243-7056,Special Education,Grade 10,C+,01d01179-de3c-4673-ad6e-ce59c8cacbc4,01d01179-de3c-4673-ad6e-ce59c8cacbc4
922,248a074f-882e-46d0-a943-025adc442f13,Divine Word College,10853 Deuberry Terrace,Norfolk,Virginia,23504,(757) 413-6441,(757) 413-6441,(757) 413-6441,Special Education,Nursery,B,248a074f-882e-46d0-a943-025adc442f13,248a074f-882e-46d0-a943-025adc442f13
931,9e88c902-c0b0-4adc-a299-5f1163bb12cf,Maine Maritime Academy,1455 Cowardin Court,Wilkes Barre,Pennsylvania,18706,(570) 683-0662,(570) 683-0662,(570) 683-0662,Special Education,Early Childhood,Unsatisfactory,9e88c902-c0b0-4adc-a299-5f1163bb12cf,9e88c902-c0b0-4adc-a299-5f1163bb12cf
946,4919c177-bf83-45d1-803c-7115e14935cf,Maharishi University of Management,5624 Jennings Court,Houston,Texas,77206,(713) 598-2493,(713) 598-2493,(713) 598-2493,Special Education,Grade 7,D,4919c177-bf83-45d1-803c-7115e14935cf,4919c177-bf83-45d1-803c-7115e14935cf
959,03ede9b8-de7d-406b-80f8-3dd59aeb42ee,Southwestern Baptist Theological Seminary,13594 Poinsett Court,Trenton,New Jersey,08695,(609) 417-3266,(609) 417-3266,(609) 417-3266,Special Education,Grade 11,C-,03ede9b8-de7d-406b-80f8-3dd59aeb42ee,03ede9b8-de7d-406b-80f8-3dd59aeb42ee
968,ce1d932d-a77d-4d88-bc9f-c276f4383439,Escola Superior de Artes e Design,5521 Capri Court,Shawnee Mission,Kansas,66205,(816) 140-2533,(816) 140-2533,(816) 140-2533,Special Education,Pre-Kindergarten,Fail,ce1d932d-a77d-4d88-bc9f-c276f4383439,ce1d932d-a77d-4d88-bc9f-c276f4383439
980,2b0de104-50d9-4423-ad96-de8c1fc740e3,Universidad de Belgrano,13191 Granbury Street,Sacramento,California,95894,(916) 917-0557,(916) 917-0557,(916) 917-0557,Special Education,Grade 9,F,2b0de104-50d9-4423-ad96-de8c1fc740e3,2b0de104-50d9-4423-ad96-de8c1fc740e3
986,6d77b4f0-c782-4502-b23a-9fe00b855b5e,Indiana University-Purdue University at Columbus,3079 Chatham Avenue,Hicksville,New York,11854,(516) 898-7211,(516) 898-7211,(516) 898-7211,Special Education,Grade 4,C+,6d77b4f0-c782-4502-b23a-9fe00b855b5e,6d77b4f0-c782-4502-b23a-9fe00b855b5e
995,7d36b69e-6658-487b-814d-d7c2f77e2933,Jagannath University,330 Jaguar Court,Washington,District of Columbia,20238,(202) 468-9387,(202) 468-9387,(202) 468-9387,Special Education,Grade 9,B,7d36b69e-6658-487b-814d-d7c2f77e2933,7d36b69e-6658-487b-814d-d7c2f77e2933
1008,9d27b216-6120-4277-8b1f-a85dbeafec06,Hillsdale College,13720 Pisano Way,New York City,New York,10170,(646) 942-2417,(646) 942-2417,(646) 942-2417,Special Education,Junior Kindergarten,Fail,9d27b216-6120-4277-8b1f-a85dbeafec06,9d27b216-6120-4277-8b1f-a85dbeafec06
1012,9bd14115-d35e-476b-9028-8d8cc616525c,Universidad Autónoma de Veracruz Villa Rica,6384 Cook Place,Fort Worth,Texas,76147,(817) 757-7110,(817) 757-7110,(817) 757-7110,Special Education,Grade 3,C-,9bd14115-d35e-476b-9028-8d8cc616525c,9bd14115-d35e-476b-9028-8d8cc616525c
1026,86336ac9-809a-4914-b7b8-fb39072ea77c,East China Jiao Tong University,1530 Cambria Circle,Lincoln,Nebraska,68524,(402) 907-0488,(402) 907-0488,(402) 907-0488,Special Education,Grade 11,Incomplete,86336ac9-809a-4914-b7b8-fb39072ea77c,86336ac9-809a-4914-b7b8-fb39072ea77c
1032,cc135395-a192-4472-9862-ca80a128a72b,Moscow State University of Environmental Engineering,13935 Peachtree Avenue,Huntsville,Alabama,35895,(256) 560-0571,(256) 560-0571,(256) 560-0571,Special Education,Transitional Kindergarten,C-,cc135395-a192-4472-9862-ca80a128a72b,cc135395-a192-4472-9862-ca80a128a72b
1045,5c4edb83-336d-49fc-b39b-9f177540add2,"Universidad ""Juan Agustín Maza""",3786 Haynesville Way,Mobile,Alabama,36610,(251) 417-4973,(251) 417-4973,(251) 417-4973,Special Education,Infant,A-,5c4edb83-336d-49fc-b39b-9f177540add2,5c4edb83-336d-49fc-b39b-9f177540add2
1054,cc72c1df-5fa5-4b01-85be-1f029a596e2a,"University of New Brunswick, Saint John",13120 Gordon Path,San Francisco,California,94121,(858) 429-5862,(858) 429-5862,(858) 429-5862,Special Education,Early Childhood,Incomplete,cc72c1df-5fa5-4b01-85be-1f029a596e2a,cc72c1df-5fa5-4b01-85be-1f029a596e2a
1070,1afc2b51-d5a8-477e-901b-cf06d305345c,Southern College of Optometry,6388 Carriage Hill Way,Fresno,California,93786,(559) 543-9613,(559) 543-9613,(559) 543-9613,Special Education,Junior Kindergarten,Withdrawn,1afc2b51-d5a8-477e-901b-cf06d305345c,1afc2b51-d5a8-477e-901b-cf06d305345c
1077,de68bac3-0dba-4089-b960-c20ff3fb5c82,University of Abertay Dundee,7029 Joy Lane,Richmond,Virginia,23277,(804) 429-0069,(804) 429-0069,(804) 429-0069,Special Education,Grade 2,A+,de68bac3-0dba-4089-b960-c20ff3fb5c82,de68bac3-0dba-4089-b960-c20ff3fb5c82
1084,bf5d1144-0895-4ddb-a21c-12e22ee8a869,Université d'Evry Val d'Essonne,10013 Sanibel Court,Houston,Texas,77075,(281) 427-6016,(281) 427-6016,(281) 427-6016,Special Education,Grade 8,Incomplete,bf5d1144-0895-4ddb-a21c-12e22ee8a869,bf5d1144-0895-4ddb-a21c-12e22ee8a869
1097,e830eaeb-09e3-4ba8-9dc2-be9924475031,Hodges University,2559 Tallsman Court,Houston,Texas,77090,(936) 095-9767,(936) 095-9767,(936) 095-9767,Special Education,Pre-Kindergarten,Unsatisfactory,e830eaeb-09e3-4ba8-9dc2-be9924475031,e830eaeb-09e3-4ba8-9dc2-be9924475031
1107,16781414-4f81-4450-876c-c4bd7f6f01d5,University of Tennessee - Martin,3174 Burger Court,El Paso,Texas,79950,(915) 816-8731,(915) 816-8731,(915) 816-8731,Special Education,Nursery,Withdrawn,16781414-4f81-4450-876c-c4bd7f6f01d5,16781414-4f81-4450-876c-c4bd7f6f01d5
1117,65f8ea38-0942-499d-a182-615d33576518,Tsurumi University,11536 Santa Fe Street,Duluth,Minnesota,55805,(218) 401-3459,(218) 401-3459,(218) 401-3459,Special Education,Grade 4,Fail,65f8ea38-0942-499d-a182-615d33576518,65f8ea38-0942-499d-a182-615d33576518
1130,82e7fdab-b348-43da-88b7-fd36723b50ae,Ittihad Private University,620 Holly Lane,Denver,Colorado,80262,(303) 272-1531,(303) 272-1531,(303) 272-1531,Special Education,Infant,B+,82e7fdab-b348-43da-88b7-fd36723b50ae,82e7fdab-b348-43da-88b7-fd36723b50ae
1140,ddd6792d-d19e-4ade-a02d-66df5ac3677f,Universidad Nacional Agraria de la Selva,6841 Jolene Place,Washington,District of Columbia,20051,(202) 753-6632,(202) 753-6632,(202) 753-6632,Special Education,Grade 3,Withdrawn,ddd6792d-d19e-4ade-a02d-66df5ac3677f,ddd6792d-d19e-4ade-a02d-66df5ac3677f
1150,c39eade1-9e87-4890-9a1e-1250b9157225,Pusan National University,14267 Aranda Lane,Charlotte,North Carolina,28225,(704) 706-9152,(704) 706-9152,(704) 706-9152,Special Education,Primary,C,c39eade1-9e87-4890-9a1e-1250b9157225,c39eade1-9e87-4890-9a1e-1250b9157225
1152,4577e2bf-eb27-4369-95f2-de2f6f218a35,Murdoch University,5548 Moreno Place,Pasadena,California,91109,(818) 656-0055,(818) 656-0055,(818) 656-0055,Special Education,Grade 11,A,4577e2bf-eb27-4369-95f2-de2f6f218a35,4577e2bf-eb27-4369-95f2-de2f6f218a35
1162,e6a60475-9b12-4020-a46b-4264a9085ce4,"University of California, Santa Barbara",6663 Cipris Circle,Houston,Texas,77276,(713) 595-1556,(713) 595-1556,(713) 595-1556,Special Education,Primary,Fail,e6a60475-9b12-4020-a46b-4264a9085ce4,e6a60475-9b12-4020-a46b-4264a9085ce4
1177,f2e69916-81e7-4004-a4ca-27f4afa437ef,Afeka Tel Aviv Academic College of Engineering,10251 Thistledown Way,Cleveland,Ohio,44125,(216) 887-4500,(216) 887-4500,(216) 887-4500,Special Education,Grade 9,F,f2e69916-81e7-4004-a4ca-27f4afa437ef,f2e69916-81e7-4004-a4ca-27f4afa437ef
1184,cf432c7e-c208-49fb-a8c4-699c7a9338db,Université Paris Nord (Paris XIII),8935 Maverick Way,Columbus,Ohio,43204,(614) 636-8267,(614) 636-8267,(614) 636-8267,Special Education,Grade 12,Unsatisfactory,cf432c7e-c208-49fb-a8c4-699c7a9338db,cf432c7e-c208-49fb-a8c4-699c7a9338db
1198,217ae9dd-deaa-402c-b63e-d66ae0416b35,Eastern University,7402 Garnet Avenue,Arlington,Texas,76016,(972) 854-7603,(972) 854-7603,(972) 854-7603,Special Education,Grade 10,No Credit,217ae9dd-deaa-402c-b63e-d66ae0416b35,217ae9dd-deaa-402c-b63e-d66ae0416b35
1207,2a18d3a7-a248-4a0d-ba64-dbd263789d46,Technological University (Mawlamyaing),12320 Weaton Court,Sacramento,California,94245,(916) 050-8115,(916) 050-8115,(916) 050-8115,Special Education,Pre-Kindergarten,A-,2a18d3a7-a248-4a0d-ba64-dbd263789d46,2a18d3a7-a248-4a0d-ba64-dbd263789d46
1212,ac27414c-08b0-474a-ad19-d15a90526ad9,Redeemer College,12925 Herlong Court,Harrisburg,Pennsylvania,17121,(717) 452-4425,(717) 452-4425,(717) 452-4425,Special Education,Nursery,Unsatisfactory,ac27414c-08b0-474a-ad19-d15a90526ad9,ac27414c-08b0-474a-ad19-d15a90526ad9
1224,a71bae0d-d7bc-40ce-9698-f03147b907ab,University of Southern Maine,5108 Burnett Terrace,Fort Wayne,Indiana,46814,(260) 909-2450,(260) 909-2450,(260) 909-2450,Special Education,Transitional Kindergarten,Pass,a71bae0d-d7bc-40ce-9698-f03147b907ab,a71bae0d-d7bc-40ce-9698-f03147b907ab
1232,4fbfb86c-b4cf-480d-9adf-8e7ec30c0101,Universidad Nacional de Guinea Ecuatorial,3676 Dillon Lane,Atlanta,Georgia,31190,(404) 977-9730,(404) 977-9730,(404) 977-9730,Special Education,Nursery,A+,4fbfb86c-b4cf-480d-9adf-8e7ec30c0101,4fbfb86c-b4cf-480d-9adf-8e7ec30c0101
1245,a548cb25-1697-44ce-b3f0-1c821281d721,Kwangju National University of Education,12347 Angela Avenue,Charleston,West Virginia,25331,(304) 244-8605,(304) 244-8605,(304) 244-8605,Special Education,Junior Kindergarten,A+,a548cb25-1697-44ce-b3f0-1c821281d721,a548cb25-1697-44ce-b3f0-1c821281d721
1256,ecd8b646-b83c-42d6-9462-f23a33511038,Salve Regina University,6088 Ward Court,San Diego,California,92165,(619) 931-6649,(619) 931-6649,(619) 931-6649,Special Education,Transitional Kindergarten,Credit,ecd8b646-b83c-42d6-9462-f23a33511038,ecd8b646-b83c-42d6-9462-f23a33511038
1263,8aa3938d-1b7e-4b44-a9bc-b5d2defced1b,Aalborg University,3080 Baisley Trail,Montgomery,Alabama,36125,(334) 331-1911,(334) 331-1911,(334) 331-1911,Special Education,Grade 2,Unsatisfactory,8aa3938d-1b7e-4b44-a9bc-b5d2defced1b,8aa3938d-1b7e-4b44-a9bc-b5d2defced1b
