activity_ref_key,item_id,item_idx,description,quantity,price,classification,classificationDomain,supplierPartID,manufacturerPartID,manufacturerName,sku,item_expense_category_id,allowable_status,classification_confidence,unspsc_name
7773d418-d3ac-4727-a6cb-3e8e4e566f82,5e56c4f9-b37f-4598-a821-ce0aef7edb13,18258,A ready-to-eat salad made with chickpeas and veggies.,17,5.49,Sensitive,Entertainment,5e56c4f9-b37f-4598-a821-ce0aef7edb13,5e56c4f9-b37f-4598-a821-ce0aef7edb13,"Dorchester Minerals, L.P.",5e56c4f9-b37f-4598-a821-ce0aef7edb13,18258,24,100,Industrial Machinery
06ad93bf-171a-4f89-b8f7-b71a9e3c7e5e,738f3989-f99f-4be1-9942-3d95a13cd70d,18259,Comfortable and adjustable harness for dogs.,10,24.99,Confidential,Manufacturing,738f3989-f99f-4be1-9942-3d95a13cd70d,738f3989-f99f-4be1-9942-3d95a13cd70d,Qwest Corporation,738f3989-f99f-4be1-9942-3d95a13cd70d,18259,41,79,Medical Devices
f0b20aa8-f63b-4ebf-b30d-94f69e242dab,526c1c07-06b6-48ca-8cec-90210745340e,18260,"Bartender kit with shaker, jigger, and strainer.",9,29.99,Restricted,Real Estate,526c1c07-06b6-48ca-8cec-90210745340e,526c1c07-06b6-48ca-8cec-90210745340e,Nordic American Tankers Limited,526c1c07-06b6-48ca-8cec-90210745340e,18260,87,75,Personal Protective Equipment
b7541503-0608-4342-a0ca-9632d7a9b98a,ca23c7c2-6ceb-4f96-a8dc-ee0f77488327,18261,"Lightweight, expandable hoses for easy handling.",5,34.99,Proprietary,Finance,ca23c7c2-6ceb-4f96-a8dc-ee0f77488327,ca23c7c2-6ceb-4f96-a8dc-ee0f77488327,"Agios Pharmaceuticals, Inc.",ca23c7c2-6ceb-4f96-a8dc-ee0f77488327,18261,3,38,Computer Hardware
40a0ecd3-dcb8-4b65-b61a-2d7dfd80e2bb,2101ce97-b976-4c99-a286-0d2b6408dc3f,18262,Ergonomic office chair with lumbar support and adjustable height.,16,199.99,Confidential,Entertainment,2101ce97-b976-4c99-a286-0d2b6408dc3f,2101ce97-b976-4c99-a286-0d2b6408dc3f,Mercury Systems Inc,2101ce97-b976-4c99-a286-0d2b6408dc3f,18262,40,100,Industrial Machinery
e53183d9-4b4a-40d0-a6f1-f38f3a0bd975,9482751a-84f8-47d3-8fb2-1316e635b45d,18263,"Whole wheat wraps filled with spinach, feta, and herbs.",8,4.29,Highly Confidential,Agriculture,9482751a-84f8-47d3-8fb2-1316e635b45d,9482751a-84f8-47d3-8fb2-1316e635b45d,"Apogee Enterprises, Inc.",9482751a-84f8-47d3-8fb2-1316e635b45d,18263,112,67,Printing Services
e9f0ec86-211e-4730-8b11-3a415a295269,4b0dbc71-7546-4b6e-90a9-14498010b8a9,18264,"A sweet and spicy sauce, great for dipping or cooking.",15,2.99,Restricted,Automotive,4b0dbc71-7546-4b6e-90a9-14498010b8a9,4b0dbc71-7546-4b6e-90a9-14498010b8a9,Appian Corporation,4b0dbc71-7546-4b6e-90a9-14498010b8a9,18264,106,100,Clothing and Apparel
2a4b2733-d823-4e48-b497-dc8770999f18,91df6c6d-a3f2-4cc5-822f-8b4609dba4e5,18265,"Compact towels that expand when wet, ideal for travel.",11,12.99,Top Secret,Healthcare,91df6c6d-a3f2-4cc5-822f-8b4609dba4e5,91df6c6d-a3f2-4cc5-822f-8b4609dba4e5,"SciClone Pharmaceuticals, Inc.",91df6c6d-a3f2-4cc5-822f-8b4609dba4e5,18265,56,90,Office Supplies
1f77b70b-44fe-4478-b406-fc809fc508f4,6617130a-b4a4-4483-82c7-f6f8920d03de,18266,"Versatile holder that can be used on desks, cars, and more.",15,12.99,For Official Use Only,Legal,6617130a-b4a4-4483-82c7-f6f8920d03de,6617130a-b4a4-4483-82c7-f6f8920d03de,Unit Corporation,6617130a-b4a4-4483-82c7-f6f8920d03de,18266,7,100,Electrical Components
0721de7a-943b-46c2-8d1b-20f1ed946fc1,769b9fab-15df-492d-9dd1-3c946f92136d,18267,Lightweight and portable swing hammock for relaxing outdoors.,8,59.99,Sensitive,Real Estate,769b9fab-15df-492d-9dd1-3c946f92136d,769b9fab-15df-492d-9dd1-3c946f92136d,"Tilly's, Inc.",769b9fab-15df-492d-9dd1-3c946f92136d,18267,17,62,Personal Protective Equipment
bcf70ff7-7925-4470-ad53-06f969d6f439,9e868b69-3b4d-478a-946e-0113b4205231,18268,"Crunchy granola mixed with maple syrup and cinnamon, perfect for breakfast or snacks.",1,4.29,Unclassified,Telecommunications,9e868b69-3b4d-478a-946e-0113b4205231,9e868b69-3b4d-478a-946e-0113b4205231,"Biomerica, Inc.",9e868b69-3b4d-478a-946e-0113b4205231,18268,58,8,Telecommunications Equipment
df4069b1-bac4-4f1f-8c44-86f977467fe8,e777d902-f481-43a8-9478-d0dc895046de,18269,"Track steps, heart rate, and sleep patterns.",12,49.99,Internal Use Only,Energy,e777d902-f481-43a8-9478-d0dc895046de,e777d902-f481-43a8-9478-d0dc895046de,"Dreyfus Strategic Municipals, Inc.",e777d902-f481-43a8-9478-d0dc895046de,18269,49,94,Food and Beverage Services
ba472d0d-599a-46db-a34d-734c6fce02e6,46be6157-94aa-413f-8af7-844458576e41,18270,"A variety pack of classic, roasted red pepper, and garlic hummus.",9,5.49,Public,Government,46be6157-94aa-413f-8af7-844458576e41,46be6157-94aa-413f-8af7-844458576e41,NQ Mobile Inc.,46be6157-94aa-413f-8af7-844458576e41,18270,72,70,Automotive Parts
512ee900-1f82-4b60-8bcf-86d5b044f7af,c596fda5-a2df-4418-8ed4-3384887a145b,18271,Sturdy grip to hold your phone securely while taking selfies.,14,9.99,Highly Confidential,Aerospace,c596fda5-a2df-4418-8ed4-3384887a145b,c596fda5-a2df-4418-8ed4-3384887a145b,"Take-Two Interactive Software, Inc.",c596fda5-a2df-4418-8ed4-3384887a145b,18271,84,100,Financial Services
f1b71816-ff29-4f81-83bf-c21531d38ab3,78bc1af9-7528-440e-8ec2-7b2b3aa524d8,18272,Flexible LED lights for creative home lighting designs.,7,29.99,Internal Use Only,Transportation,78bc1af9-7528-440e-8ec2-7b2b3aa524d8,78bc1af9-7528-440e-8ec2-7b2b3aa524d8,Nuveen Pennsylvania Quality Municipal Income Fund,78bc1af9-7528-440e-8ec2-7b2b3aa524d8,18272,13,59,Cleaning Products
00800e61-ba38-4212-b9c5-93c76387259c,f5491fa0-c74c-4fd5-8422-453a0b4530ea,18273,Wi-Fi enabled thermostat that learns your habits.,9,169.99,Proprietary,Construction,f5491fa0-c74c-4fd5-8422-453a0b4530ea,f5491fa0-c74c-4fd5-8422-453a0b4530ea,Arrow Financial Corporation,f5491fa0-c74c-4fd5-8422-453a0b4530ea,18273,110,74,Travel Services
d666fd1d-4c1c-4582-8e9d-19cead1336ad,0d1b61b2-9d9e-4d0b-831e-18c3600fa56a,18274,Collapsible dish rack for kitchen countertop use.,16,24.99,Top Secret,Pharmaceuticals,0d1b61b2-9d9e-4d0b-831e-18c3600fa56a,0d1b61b2-9d9e-4d0b-831e-18c3600fa56a,"Acorda Therapeutics, Inc.",0d1b61b2-9d9e-4d0b-831e-18c3600fa56a,18274,86,100,Educational Materials
821a0f00-5562-4def-b9eb-3e5598e304ba,61aa6ed8-ddc5-4a40-9ae3-3f3bf8d3c403,18275,"Spicy black bean burgers, great on the grill.",6,4.99,Confidential,Environmental Services,61aa6ed8-ddc5-4a40-9ae3-3f3bf8d3c403,61aa6ed8-ddc5-4a40-9ae3-3f3bf8d3c403,Taiwan Semiconductor Manufacturing Company Ltd.,61aa6ed8-ddc5-4a40-9ae3-3f3bf8d3c403,18275,46,48,Consulting Services
8117f93c-9749-457c-90e0-23030afba434,520fc253-e12a-4009-9f87-03a9f23fcf2a,18276,Beautiful wall calendar for organizing your schedule.,13,17.99,Restricted,Education,520fc253-e12a-4009-9f87-03a9f23fcf2a,520fc253-e12a-4009-9f87-03a9f23fcf2a,Kornit Digital Ltd.,520fc253-e12a-4009-9f87-03a9f23fcf2a,18276,9,100,Software Licenses
67d67b80-1712-4f8e-85fd-0865949f2dcb,5a8e491d-bc54-4fbb-a526-cac2454a943b,18277,Warmer for heating baby bottles and food jars.,10,39.99,For Official Use Only,Hospitality,5a8e491d-bc54-4fbb-a526-cac2454a943b,5a8e491d-bc54-4fbb-a526-cac2454a943b,Atlantic Power Corporation,5a8e491d-bc54-4fbb-a526-cac2454a943b,18277,57,81,Furniture and Furnishings
2604161b-d139-4faf-b8c3-5c1d7f1b5845,cd18e0ff-f03c-40ac-94db-40bc23bce431,18278,"Nutty and chewy black rice, high in antioxidants.",11,3.59,Sensitive,Manufacturing,cd18e0ff-f03c-40ac-94db-40bc23bce431,cd18e0ff-f03c-40ac-94db-40bc23bce431,BiondVax Pharmaceuticals Ltd.,cd18e0ff-f03c-40ac-94db-40bc23bce431,18278,119,87,Medical Devices
3cfa599c-ac41-49a5-809b-cb5d9767245f,ad724c64-6094-4a47-8739-553fe106ef9f,18279,Natural air purifiers to absorb odors and moisture.,9,12.99,Unclassified,Technology,ad724c64-6094-4a47-8739-553fe106ef9f,ad724c64-6094-4a47-8739-553fe106ef9f,Viper Energy Partners LP,ad724c64-6094-4a47-8739-553fe106ef9f,18279,11,74,Construction Materials
82ebb447-c08b-4428-ba73-3c31fa9f1766,6c1d991c-a8ce-494f-9062-68c0dcbec12e,18280,"A nutritious salad with kale, quinoa, and a zesty lemon dressing.",11,6.49,Public,Retail,6c1d991c-a8ce-494f-9062-68c0dcbec12e,6c1d991c-a8ce-494f-9062-68c0dcbec12e,"ExlService Holdings, Inc.",6c1d991c-a8ce-494f-9062-68c0dcbec12e,18280,21,87,Laboratory Equipment
752304e0-ce5b-4f59-817b-7a15a31df8cb,08bbb307-ea89-4c84-bdce-0ad828b9157d,18281,Satisfy your sweet tooth with these dark chocolate-covered raisins.,5,3.99,Top Secret,Telecommunications,08bbb307-ea89-4c84-bdce-0ad828b9157d,08bbb307-ea89-4c84-bdce-0ad828b9157d,Aralez Pharmaceuticals Inc.,08bbb307-ea89-4c84-bdce-0ad828b9157d,18281,16,41,Telecommunications Equipment
1ea7fa16-4083-4e79-81d3-64c6bcc1d10b,d4256fbd-1da3-41b3-bc07-8ace39c8493b,18282,Non-slip yoga mat for optimal grip and comfort.,12,25,Unclassified,Environmental Services,d4256fbd-1da3-41b3-bc07-8ace39c8493b,d4256fbd-1da3-41b3-bc07-8ace39c8493b,Wells Fargo & Company,d4256fbd-1da3-41b3-bc07-8ace39c8493b,18282,6,93,Consulting Services
e8cce647-cabc-417c-803c-febe4dbbe042,4f6810c7-7a4b-46af-9b8e-c06169a50ec7,18283,"Creamy ranch dressing, perfect for salads and dips.",7,2.59,For Official Use Only,Transportation,4f6810c7-7a4b-46af-9b8e-c06169a50ec7,4f6810c7-7a4b-46af-9b8e-c06169a50ec7,Global X Yieldco Index ETF,4f6810c7-7a4b-46af-9b8e-c06169a50ec7,18283,23,59,Cleaning Products
6bd1d690-d339-402f-aea2-4c83b933ec53,21369b09-683e-4a65-9405-d608f754c8c3,18284,Portable rechargeable warmer for cold days.,9,22.99,Internal Use Only,Government,21369b09-683e-4a65-9405-d608f754c8c3,21369b09-683e-4a65-9405-d608f754c8c3,PowerShares DWA Tactical Multi-Asset Income Portfo,21369b09-683e-4a65-9405-d608f754c8c3,18284,120,71,Automotive Parts
5406227c-a8ad-4f23-a1ce-458a109ddbf2,24a08087-53fe-4322-ae54-054344e21b5b,18285,Complete fondue set for chocolate and cheese parties.,5,34.99,Proprietary,Entertainment,24a08087-53fe-4322-ae54-054344e21b5b,24a08087-53fe-4322-ae54-054344e21b5b,PowerShares S&P SmallCap Health Care Portfolio,24a08087-53fe-4322-ae54-054344e21b5b,18285,96,40,Industrial Machinery
54050168-72a5-4f02-b3da-6b30d540cbac,90448213-4c08-495b-9462-9abd46bdbc8a,18286,A delicious sauce perfect for stir-frying or glazing meats.,15,2.59,Sensitive,Hospitality,90448213-4c08-495b-9462-9abd46bdbc8a,90448213-4c08-495b-9462-9abd46bdbc8a,"Rocky Brands, Inc.",90448213-4c08-495b-9462-9abd46bdbc8a,18286,12,100,Furniture and Furnishings
d35867d5-79f1-4edb-9483-1612a3cbf44a,efc1eac4-c713-4bd0-bb75-bbb288e4c348,18287,"A blend of nuts, seeds, and spices for a healthy snack.",14,4.29,Confidential,Manufacturing,efc1eac4-c713-4bd0-bb75-bbb288e4c348,efc1eac4-c713-4bd0-bb75-bbb288e4c348,iShares MSCI USA ESG Optimized ETF,efc1eac4-c713-4bd0-bb75-bbb288e4c348,18287,60,100,Medical Devices
02c2366d-5ce9-4527-bd57-f7c8d68ba4ff,cb8df985-6704-4b6f-b6fe-7564a4a0aebe,18288,Lightweight fishing rod suitable for beginners.,10,49.99,Restricted,Healthcare,cb8df985-6704-4b6f-b6fe-7564a4a0aebe,cb8df985-6704-4b6f-b6fe-7564a4a0aebe,"American Financial Group, Inc.",cb8df985-6704-4b6f-b6fe-7564a4a0aebe,18288,59,82,Office Supplies
ecefef68-89de-4166-802c-f9835c92f95a,bc6f1234-5b8c-4a49-a023-2bde55de528a,18289,Bottle that tracks your water intake and reminds you to drink.,5,39.99,Public,Energy,bc6f1234-5b8c-4a49-a023-2bde55de528a,bc6f1234-5b8c-4a49-a023-2bde55de528a,Hi-Crush Partners LP,bc6f1234-5b8c-4a49-a023-2bde55de528a,18289,44,40,Food and Beverage Services
a04a641a-e55a-4f1f-8054-bd6ddfc8d043,a4f62f24-5a3d-4eac-b2d6-444a1ace8347,18290,Everything you need to bake delicious chocolate chip cookies.,14,2.49,Highly Confidential,Pharmaceuticals,a4f62f24-5a3d-4eac-b2d6-444a1ace8347,a4f62f24-5a3d-4eac-b2d6-444a1ace8347,Brink's Company (The),a4f62f24-5a3d-4eac-b2d6-444a1ace8347,18290,74,100,Educational Materials
25f83c14-ad31-44bf-8202-d1189ee53cd9,8183ffc9-8637-4e01-8792-a7818aca0eee,18291,Rich vegetable broth for soups and stews.,9,2.29,For Official Use Only,Education,8183ffc9-8637-4e01-8792-a7818aca0eee,8183ffc9-8637-4e01-8792-a7818aca0eee,Enel Generacion Chile S.A.,8183ffc9-8637-4e01-8792-a7818aca0eee,18291,101,71,Software Licenses
277f1618-d11c-4ced-a4e0-bc554558d561,64037a14-4193-4b51-9b42-68a32c7de66f,18292,Creamy vegan mac and cheese made with cashew cheese.,6,8.99,Public,Agriculture,64037a14-4193-4b51-9b42-68a32c7de66f,64037a14-4193-4b51-9b42-68a32c7de66f,"Alteryx, Inc.",64037a14-4193-4b51-9b42-68a32c7de66f,18292,22,50,Printing Services
f57e0ac5-ba39-45f0-830a-9c9b94077d80,0b0a270e-1300-42c1-9420-b36b63446e68,18293,Cordless electric knife for effortless slicing.,11,39.99,Confidential,Technology,0b0a270e-1300-42c1-9420-b36b63446e68,0b0a270e-1300-42c1-9420-b36b63446e68,UnitedHealth Group Incorporated,0b0a270e-1300-42c1-9420-b36b63446e68,18293,116,87,Construction Materials
b6ff15be-1a73-4981-8e0d-1cd9743db0ff,923cfa19-8f12-4e2e-813d-63768dac950f,18294,Adjustable weighted jump rope for workouts.,11,15.99,Internal Use Only,Automotive,923cfa19-8f12-4e2e-813d-63768dac950f,923cfa19-8f12-4e2e-813d-63768dac950f,National General Holdings Corp,923cfa19-8f12-4e2e-813d-63768dac950f,18294,18,91,Clothing and Apparel
d742e4a4-7a05-4f8e-8ffd-fda795f87a00,0721de7a-943b-46c2-8d1b-20f1ed946fc1,18295,Durable and insulated water bottle to keep beverages cold.,8,25.99,Top Secret,Retail,0721de7a-943b-46c2-8d1b-20f1ed946fc1,0721de7a-943b-46c2-8d1b-20f1ed946fc1,"Real Industry, Inc. ",0721de7a-943b-46c2-8d1b-20f1ed946fc1,18295,73,61,Laboratory Equipment
3d4f7c57-b439-4ac3-ba93-24482535970d,2a40b6a8-b09e-4701-ba7c-882715f07727,18296,Durable pet leash with comfortable handle.,10,15.99,Restricted,Aerospace,2a40b6a8-b09e-4701-ba7c-882715f07727,2a40b6a8-b09e-4701-ba7c-882715f07727,Empresa Distribuidora Y Comercializadora Norte S.A,2a40b6a8-b09e-4701-ba7c-882715f07727,18296,78,81,Financial Services
266e888b-b2be-41b7-bf53-eb545d395e3b,4c48702e-c18c-4a32-9ab2-272efa26f60f,18297,Safety vest for pets during nighttime walks.,9,18.99,Proprietary,Real Estate,4c48702e-c18c-4a32-9ab2-272efa26f60f,4c48702e-c18c-4a32-9ab2-272efa26f60f,"Lake Shore Bancorp, Inc.",4c48702e-c18c-4a32-9ab2-272efa26f60f,18297,63,74,Personal Protective Equipment
42e8065b-c5cc-460a-9e26-ce50c8059545,1b6a88a6-847e-42b3-b4cd-eb9122124417,18298,"Savory hash made with sweet potatoes and kale, a perfect side dish.",14,5.49,Sensitive,Construction,1b6a88a6-847e-42b3-b4cd-eb9122124417,1b6a88a6-847e-42b3-b4cd-eb9122124417,Infinity Property and Casualty Corporation,1b6a88a6-847e-42b3-b4cd-eb9122124417,18298,77,100,Travel Services
fac42958-8b0d-4d42-84ae-c4dfa6dc3e2c,1f91c753-a1e7-4abb-b49b-67dcb5b066a2,18299,A feminine wrap top with a beautiful floral print.,8,49.99,Highly Confidential,Legal,1f91c753-a1e7-4abb-b49b-67dcb5b066a2,1f91c753-a1e7-4abb-b49b-67dcb5b066a2,"European Equity Fund, Inc. (The)",1f91c753-a1e7-4abb-b49b-67dcb5b066a2,18299,108,62,Electrical Components
d8eac19a-365a-453e-832b-abcb76faf201,a9081081-897e-4b37-8c5c-2da533732a16,18300,Special attachment for vacuum cleaners to remove pet hair easily.,12,14.99,Unclassified,Finance,a9081081-897e-4b37-8c5c-2da533732a16,a9081081-897e-4b37-8c5c-2da533732a16,Dr. Reddy's Laboratories Ltd,a9081081-897e-4b37-8c5c-2da533732a16,18300,62,99,Computer Hardware
6aa2f036-6900-4fe5-9eb2-3fbad81bed35,b7d234ab-0fef-45e6-a068-9820c4c5bb2d,18301,Complete set for grilling and tailgating fun.,6,89.99,Proprietary,Agriculture,b7d234ab-0fef-45e6-a068-9820c4c5bb2d,b7d234ab-0fef-45e6-a068-9820c4c5bb2d,MB Financial Inc.,b7d234ab-0fef-45e6-a068-9820c4c5bb2d,18301,0,45,Printing Services
6cbe886c-59ac-4088-944c-1786d631f272,2600eca1-674b-45a8-99e0-4c5c95bbbfe1,18302,"Creamy mashed sweet potatoes, ready to heat and serve.",9,3.99,Confidential,Manufacturing,2600eca1-674b-45a8-99e0-4c5c95bbbfe1,2600eca1-674b-45a8-99e0-4c5c95bbbfe1,Energen Corporation,2600eca1-674b-45a8-99e0-4c5c95bbbfe1,18302,124,69,Medical Devices
700466bb-fd7b-45d6-ae96-c3a7950aea5a,79ffd1ac-21b1-4dc1-ae2d-d71fda2c89ed,18303,A delicious chicken dish featuring honey and sesame flavors.,8,8.99,Unclassified,Healthcare,79ffd1ac-21b1-4dc1-ae2d-d71fda2c89ed,79ffd1ac-21b1-4dc1-ae2d-d71fda2c89ed,"Communications Systems, Inc.",79ffd1ac-21b1-4dc1-ae2d-d71fda2c89ed,18303,70,65,Office Supplies
278ecdb8-ca64-46e6-9906-c3e6bc20dc33,7b22d722-eb99-4e91-ab18-c1bcdbd521da,18304,Lint roller designed specifically for removing pet hair from furniture.,12,10.99,Restricted,Transportation,7b22d722-eb99-4e91-ab18-c1bcdbd521da,7b22d722-eb99-4e91-ab18-c1bcdbd521da,"Chembio Diagnostics, Inc.",7b22d722-eb99-4e91-ab18-c1bcdbd521da,18304,33,99,Cleaning Products
63b72565-2e26-43c0-91b0-bc0da6706f24,1b45cf6b-f980-4e2e-9e94-8391db5918d7,18305,Affordable fitness tracker with heart rate monitor.,14,29.99,Public,Real Estate,1b45cf6b-f980-4e2e-9e94-8391db5918d7,1b45cf6b-f980-4e2e-9e94-8391db5918d7,Addus HomeCare Corporation,1b45cf6b-f980-4e2e-9e94-8391db5918d7,18305,114,100,Personal Protective Equipment
7900a099-1d12-42fa-a23b-b4a08071b03f,90721623-6a64-4319-841d-a789ccf9100f,18306,Easy-to-make pancake mix with chocolate chips included.,13,3.99,Sensitive,Education,90721623-6a64-4319-841d-a789ccf9100f,90721623-6a64-4319-841d-a789ccf9100f,Jensyn Acquistion Corp.,90721623-6a64-4319-841d-a789ccf9100f,18306,16,100,Software Licenses
821f2fb1-0571-4c2d-8d44-d3901c876b79,91220ffd-3641-4522-be05-29432f8d0f19,18307,A sweet and tangy vinaigrette dressing for salads.,17,3.39,Highly Confidential,Hospitality,91220ffd-3641-4522-be05-29432f8d0f19,91220ffd-3641-4522-be05-29432f8d0f19,Vanguard Global ex-U.S. Real Estate ETF,91220ffd-3641-4522-be05-29432f8d0f19,18307,124,100,Furniture and Furnishings
981eb189-3f3f-4980-ab05-69fdf4566d44,cc879a1f-3eb9-4cdf-b86c-fb28bc2d4f20,18308,"A ready-to-eat soup with coconut milk, spices, and vegetables.",11,3.99,Internal Use Only,Automotive,cc879a1f-3eb9-4cdf-b86c-fb28bc2d4f20,cc879a1f-3eb9-4cdf-b86c-fb28bc2d4f20,JinkoSolar Holding Company Limited,cc879a1f-3eb9-4cdf-b86c-fb28bc2d4f20,18308,70,90,Clothing and Apparel
793d0525-cf2e-4aa5-b58c-67edf5fa5645,93085228-1cc6-4f89-a6a7-e2456f5fe5de,18309,"A comfortable henley shirt made of soft cotton, perfect for casual outings.",11,29.99,Top Secret,Technology,93085228-1cc6-4f89-a6a7-e2456f5fe5de,93085228-1cc6-4f89-a6a7-e2456f5fe5de,Kilroy Realty Corporation,93085228-1cc6-4f89-a6a7-e2456f5fe5de,18309,86,88,Construction Materials
002743f5-7740-47f4-b0b2-0aeefce366c0,e0dd9035-2af9-4eab-8aba-84f59bebbe55,18310,A smoky blend of spices for grilling and roasting.,14,2.49,For Official Use Only,Finance,e0dd9035-2af9-4eab-8aba-84f59bebbe55,e0dd9035-2af9-4eab-8aba-84f59bebbe55,Biohaven Pharmaceutical Holding Company Ltd.,e0dd9035-2af9-4eab-8aba-84f59bebbe55,18310,112,100,Computer Hardware
39afbd14-98cd-479e-a322-78ae459c6bcd,8ca6a501-9f9f-4330-9ebe-94bbf3b66c28,18311,Timeless black trousers for a smart and sophisticated look.,7,54.99,Restricted,Aerospace,8ca6a501-9f9f-4330-9ebe-94bbf3b66c28,8ca6a501-9f9f-4330-9ebe-94bbf3b66c28,Eaton Vance Floating Rate Income Trust,8ca6a501-9f9f-4330-9ebe-94bbf3b66c28,18311,46,57,Financial Services
a99bf344-477d-4cd8-956e-fe8af9ebd97c,6d030d14-d3b5-42e3-8380-3e17fb6983d7,18312,Sweet pineapple chunks in syrup.,10,2.29,Proprietary,Pharmaceuticals,6d030d14-d3b5-42e3-8380-3e17fb6983d7,6d030d14-d3b5-42e3-8380-3e17fb6983d7,Marriott International,6d030d14-d3b5-42e3-8380-3e17fb6983d7,18312,48,77,Educational Materials
8d22a2cc-5830-4fe5-bcb2-0ec1d117e8d5,6763f546-c229-433f-b3e2-871312e7f252,18313,Portable case to organize and protect jewelry on trips.,12,24.99,Highly Confidential,Legal,6763f546-c229-433f-b3e2-871312e7f252,6763f546-c229-433f-b3e2-871312e7f252,Nuveen Select Tax Free Income Portfolio III,6763f546-c229-433f-b3e2-871312e7f252,18313,81,97,Electrical Components
2876f2af-bc96-402f-8381-900e37a1c312,70e9fa9c-a14d-4087-bea3-596479154964,18314,High-quality matcha powder for smoothies and baking.,6,15.99,For Official Use Only,Environmental Services,70e9fa9c-a14d-4087-bea3-596479154964,70e9fa9c-a14d-4087-bea3-596479154964,"Fuwei Films (Holdings) Co., Ltd.",70e9fa9c-a14d-4087-bea3-596479154964,18314,50,46,Consulting Services
e808328a-e6a4-479d-afda-c79137a1e037,a6c4ea5b-bec2-4d2a-b42a-6fc9342ff575,18315,A casual striped long sleeve shirt that's perfect for layering.,12,29.99,Public,Government,a6c4ea5b-bec2-4d2a-b42a-6fc9342ff575,a6c4ea5b-bec2-4d2a-b42a-6fc9342ff575,First Trust RiverFront Dynamic Europe ETF,a6c4ea5b-bec2-4d2a-b42a-6fc9342ff575,18315,37,98,Automotive Parts
b7967af3-f8b0-43ff-af63-1f9ca18b6763,5d2de6da-d6bb-401a-92e7-4363d7fe9603,18316,Breathable linen trousers perfect for hot weather.,6,44.99,Top Secret,Telecommunications,5d2de6da-d6bb-401a-92e7-4363d7fe9603,5d2de6da-d6bb-401a-92e7-4363d7fe9603,American Superconductor Corporation,5d2de6da-d6bb-401a-92e7-4363d7fe9603,18316,32,51,Telecommunications Equipment
5260d060-400f-4248-9a43-4f8dc4e229db,b266d4fd-4900-4e63-b990-a70390d7c91d,18317,Healthy chia pudding made with mango and coconut milk.,9,4.49,Confidential,Energy,b266d4fd-4900-4e63-b990-a70390d7c91d,b266d4fd-4900-4e63-b990-a70390d7c91d,Arcos Dorados Holdings Inc.,b266d4fd-4900-4e63-b990-a70390d7c91d,18317,83,70,Food and Beverage Services
2cf3dbfc-dbea-4144-9225-da8bae91444f,7dac191d-ede3-4c5c-a21d-ebe0d6a2f8bf,18318,Comfortable camping mattress that inflates automatically.,9,49.99,Unclassified,Retail,7dac191d-ede3-4c5c-a21d-ebe0d6a2f8bf,7dac191d-ede3-4c5c-a21d-ebe0d6a2f8bf,UTStarcom Holdings Corp,7dac191d-ede3-4c5c-a21d-ebe0d6a2f8bf,18318,102,76,Laboratory Equipment
bde439e3-effa-4c03-8505-dfed2cf75b1e,bbfa1e71-8a0f-4132-ac4c-38a00031403f,18319,Smart robotic vacuum for automatic cleaning.,8,299.99,Internal Use Only,Entertainment,bbfa1e71-8a0f-4132-ac4c-38a00031403f,bbfa1e71-8a0f-4132-ac4c-38a00031403f,Gladstone Land Corporation,bbfa1e71-8a0f-4132-ac4c-38a00031403f,18319,61,63,Industrial Machinery
496d8962-a47b-47e4-9424-938f20d71385,a2f5d68a-f094-49b6-a9b5-1aea0ce50cb3,18320,"Fresh pomegranate juice, rich in antioxidants.",2,4.49,Sensitive,Construction,a2f5d68a-f094-49b6-a9b5-1aea0ce50cb3,a2f5d68a-f094-49b6-a9b5-1aea0ce50cb3,E.I. du Pont de Nemours and Company,a2f5d68a-f094-49b6-a9b5-1aea0ce50cb3,18320,3,16,Travel Services
ce6470f4-96a4-4575-9716-ddef4f9c9eef,e3056e36-63d3-472f-8720-0c6b8a82802b,18321,Small fridge designed to keep skincare products cool and fresh.,6,39.99,Confidential,Construction,e3056e36-63d3-472f-8720-0c6b8a82802b,e3056e36-63d3-472f-8720-0c6b8a82802b,Service Corporation International,e3056e36-63d3-472f-8720-0c6b8a82802b,18321,107,50,Travel Services
df029c48-cc56-43d1-81df-e7b461186725,5831fc5a-8c65-4075-8d13-ee3a97f6155e,18322,Artichoke hearts marinated in herbs and oil.,10,3.79,For Official Use Only,Automotive,5831fc5a-8c65-4075-8d13-ee3a97f6155e,5831fc5a-8c65-4075-8d13-ee3a97f6155e,Genworth Financial Inc,5831fc5a-8c65-4075-8d13-ee3a97f6155e,18322,52,84,Clothing and Apparel
dee8ba51-c749-46bb-bc59-a89d4686886e,25b83af9-bb7e-48f0-9a8c-c708b7d2cfef,18323,Mint-flavored chocolate candies for a refreshing treat.,11,2.99,Sensitive,Environmental Services,25b83af9-bb7e-48f0-9a8c-c708b7d2cfef,25b83af9-bb7e-48f0-9a8c-c708b7d2cfef,Diamondrock Hospitality Company,25b83af9-bb7e-48f0-9a8c-c708b7d2cfef,18323,65,88,Consulting Services
